nom;prix_intervalle;rating;nb_notes;adresse;ville;latitude;longitude;main_category;lat_round;lon_round;commune;code_postal;code_insee;arrondissement;zone_paris;
La Traboule;38.0;4.8;1617;27-29 rue de Penthievre;Paris, Île-de-France, France;48.8725796;2.3153001;restaurant;48.8726;2.3153;Paris;75008;;8;centre;
Maison Pinsa Grands Boulevards;25.0;4.8;2365;8 Rue du Faubourg Poissonnière;Paris, Île-de-France, France;48.8713033;2.3480464;pizzeria;48.8713;2.348;Paris;75010;;10;intermediaire;
Ostra Paris - Restaurant Oyster Bar à huîtres sea food;25.0;4.8;2165;17 Rue du Petit Pont;Paris, Île-de-France, France;48.8522892;2.346532;restaurant;48.8523;2.3465;Paris;75005;;5;centre;
Au P’tit Grec;5.5;4.8;9873;68 Rue Mouffetard;Paris, Île-de-France, France;48.8427933;2.3495547;desserts;48.8428;2.3496;Paris;75005;;5;centre;
Terre d’Azur Arc de Triomphe - Brunch | Coffee Shop | Lunch;25.0;4.8;4424;10 Av. de Wagram;Paris, Île-de-France, France;48.8756518;2.296813;café;48.8757;2.2968;Paris;75008;;8;centre;
yume house;25.0;4.8;1031;7 Pl. Jean-Michel Basquiat;Paris, Île-de-France, France;48.8311282;2.3751643;cafeteria;48.8311;2.3752;Paris;75013;;13;intermediaire;
Sétopa;35.0;4.8;186;6 Rue Dupuytren;Paris, Île-de-France, France;48.8517392;2.3394058;restaurant coréens;48.8517;2.3394;Paris;75006;;6;centre;
Pizzou Pigalle;15.0;4.8;2542;28 Rue de Douai;Paris, Île-de-France, France;48.882538;2.3329611;pizzeria;48.8825;2.333;Paris;75009;;9;centre;
Sushi House;25.0;4.8;2979;80 Rue du Faubourg Poissonnière;Paris, Île-de-France, France;48.87477;2.34783;restaurant;48.8748;2.3478;Paris;75009;;9;centre;
P'tit Coco;25.0;4.8;829;12 Place d'Italie;Paris, Île-de-France, France;48.8313493;2.3541578;café;48.8313;2.3542;Paris;75013;;13;intermediaire;
JJIN Korean Barbecue;30.0;4.8;2821;35 Rue de la Gaité;Paris, Île-de-France, France;48.8390504;2.3231605;bbq;48.8391;2.3232;Paris;75014;;14;intermediaire;
Keopi;25.0;4.8;2411;23 Pass. Verdeau;Paris, Île-de-France, France;48.8736798;2.342343;café géorgien;48.8737;2.3423;;;;;hors_paris;
Uma Nota;22.5;4.8;3748;86 Rue Réaumur;Paris, Île-de-France, France;48.8668589;2.3501851;restaurant;48.8669;2.3502;Paris;75002;;2;centre;
Marcello;30.0;4.8;3883;8 Rue Mabillon;Paris, Île-de-France, France;48.8523771;2.3350184;italien;48.8524;2.335;Paris;75006;;6;centre;
Margaux;21.5;4.8;727;10 Av. de New York;Paris, Île-de-France, France;48.8641264;2.2989862;restaurant français;48.8641;2.299;Paris;75116;;16;peripherie;
Noura Opéra;25.0;4.8;4204;29 Bd des Italiens;Paris, Île-de-France, France;48.8709623;2.3350289;restaurant;48.871;2.335;Paris;75002;;2;centre;
La Maison des Nouilles;15.0;4.8;1952;8, rue de Castellane;Paris, Île-de-France, France;48.8724094;2.3251739;chinois;48.8724;2.3252;Paris;75008;;8;centre;
Les Délices du Kashmir;25.0;4.8;4368;19 Rue du Départ;Paris, Île-de-France, France;48.8424533;2.3235474;restaurant;48.8425;2.3235;Paris;75014;;14;intermediaire;
Restaurant Jacques Faussat;100.0;4.8;1274;54 Rue Cardinet;Paris, Île-de-France, France;48.8828055;2.3066069;restaurant français;48.8828;2.3066;Paris;75017;;17;peripherie;
BAM Karaoke Box Etoile;20.0;4.8;1751;69 Avenue De Wagram;Paris, Île-de-France, France;48.8790463;2.2985443;bars à cocktails;48.879;2.2985;Paris;75017;;17;peripherie;
Shabestan Champs-Élysées;33.0;4.8;3079;5 Rue du Commandant Rivière;Paris, Île-de-France, France;48.8726806;2.3093342;restaurant;48.8727;2.3093;Paris;75008;;8;centre;
A la Biche au bois;45.0;4.8;3035;45 Avenue Ledru-Rollin;Paris, Île-de-France, France;48.848029;2.371106;restaurant français;48.848;2.3711;Paris;75012;;12;intermediaire;
Comme un Bouillon;15.0;4.8;3147;17 Rue de Choiseul;Paris, Île-de-France, France;48.8701621;2.3357281;restaurant français;48.8702;2.3357;Paris;75002;;2;centre;
Chez Marguerite . Bouillon Parisien;25.0;4.8;1069;82 Boulevard Marguerite De Rochechouart, Montmartre;Paris, Île-de-France, France;48.8828854;2.3432093;restaurant français;48.8829;2.3432;Paris;75018;;18;peripherie;
Restaurant H;100.0;4.8;1512;13 Rue Jean Beausire;Paris, Île-de-France, France;48.8545233;2.368052;restaurant français;48.8545;2.3681;Paris;75004;;4;centre;
République Of Coffee;15.0;4.8;2762;2 Bd Saint-Martin;Paris, Île-de-France, France;48.8681666;2.3619518;café;48.8682;2.362;Paris;75010;;10;intermediaire;
Coretta;35.0;4.8;2555;151 Bis Rue Cardinet;Paris, Île-de-France, France;48.89058;2.316977;restaurant français;48.8906;2.317;Paris;75017;;17;peripherie;
Gueuleton - Paris;15.0;4.8;1611;7 Rue Guersant;Paris, Île-de-France, France;48.8801444;2.2905045;restaurant;48.8801;2.2905;Paris;75017;;17;peripherie;
Le Deauville;32.0;4.8;6837;75 Av. des Champs-Élysées;Paris, Île-de-France, France;48.870896;2.302961;restaurant français;48.8709;2.303;Paris;75008;;8;centre;
Atelier Maître Albert;63.0;4.8;2554;1 Rue Maître Albert;Paris, Île-de-France, France;48.8511086;2.3502197;restaurant;48.8511;2.3502;Paris;75005;;5;centre;
Brasserie Rosie Lou;25.0;4.8;2984;31 Bd de Bonne Nouvelle;Paris, Île-de-France, France;48.8702844;2.348848;restaurant français;48.8703;2.3488;Paris;75002;;2;centre;
Laï-laï Ken;15.0;4.8;3593;7 Rue Sainte-Anne;Paris, Île-de-France, France;48.8658004;2.3350601;restaurant;48.8658;2.3351;Paris;75001;;1;centre;
Tentazioni - Bistrot Abbesses;25.0;4.8;857;10 Rue Aristide Bruant;Paris, Île-de-France, France;48.8854494;2.3353844;restaurant italiens;48.8854;2.3354;Paris;75018;;18;peripherie;
Le Cherine;50.0;4.8;1269;74 Rue de la Croix Nivert;Paris, Île-de-France, France;48.8445961;2.2967606;restaurant;48.8446;2.2968;Paris;75015;;15;intermediaire;
Le Saloon Far West - Bar Paris 11;15.0;4.8;3828;3 Rue Faidherbe;Paris, Île-de-France, France;48.8507948;2.3840419;bars à cocktails;48.8508;2.384;Paris;75011;;11;intermediaire;
Bohemia Cafe;25.0;4.8;830;30 Rue de Richelieu;Paris, Île-de-France, France;48.8653923;2.336916;café;48.8654;2.3369;Paris;75001;;1;centre;
Xiao Long Kan;25.0;4.8;3280;8 Rue Saint-Marc;Paris, Île-de-France, France;48.8703947;2.3416794;italien;48.8704;2.3417;Paris;75002;;2;centre;
La Taverne De ZHAO;15.0;4.8;2891;22 Rue Molière;Paris, Île-de-France, France;48.8653054;2.3363313;chinois;48.8653;2.3363;Paris;75001;;1;centre;
Zara Food;15.0;4.8;1318;84 Rue de Ménilmontant;Paris, Île-de-France, France;48.8689716;2.3911404;restaurant africains;48.869;2.3911;Paris;75020;;20;peripherie;
The Hood Paris;13.0;4.8;2184;80 Rue Jean Pierre Timbaud;Paris, Île-de-France, France;48.8673417;2.3763556;café;48.8673;2.3764;Paris;75011;;11;intermediaire;
Restaurant Trente-Trois;89.0;4.8;487;33 Rue Jean Goujon;Paris, Île-de-France, France;48.8652293;2.3047616;restaurant français;48.8652;2.3048;Paris;75008;;8;centre;
Le Centenaire;25.0;4.8;1807;27 Bd de la Tour-Maubourg;Paris, Île-de-France, France;48.8597989;2.3103612;restaurant;48.8598;2.3104;Paris;75007;;7;centre;
P1 Bouche;15.0;4.8;913;151bis Rue Marcadet;Paris, Île-de-France, France;48.8912411;2.338505;restaurant méditerranéens;48.8912;2.3385;Paris;75018;;18;peripherie;
Café A;25.0;4.8;7296;Maison de l'Architecture, 148 Rue du Faubourg Saint-Martin;Paris, Île-de-France, France;48.8753859;2.3600124;café;48.8754;2.36;Paris;75010;;10;intermediaire;
El Cártel Del Taco;25.0;4.8;2163;227 Rue La Fayette;Paris, Île-de-France, France;48.8819542;2.3667008;restaurant mexicains;48.882;2.3667;Paris;75010;;10;intermediaire;
Le temps des cerises;21.5;4.8;3371;31 Rue de la Cerisaie;Paris, Île-de-France, France;48.8525232;2.3642138;restaurant français;48.8525;2.3642;Paris;75004;;4;centre;
Brasserie Flora;25.0;4.8;697;9 Boulevard Poissonnière;Paris, Île-de-France, France;48.8715469;2.3439622;restaurant italiens;48.8715;2.344;Paris;75009;;9;centre;
Papilles;25.0;4.8;3260;77 Rue Marguerite de Rochechouart;Paris, Île-de-France, France;48.8816547;2.3464509;café;48.8817;2.3465;Paris;75009;;9;centre;
L’Orangerie;100.0;4.8;1263;31 Av. George V;Paris, Île-de-France, France;48.8688845;2.3002625;restaurant français;48.8689;2.3003;Paris;75008;;8;centre;
Chez Monsieur;90.0;4.8;1686;11 Rue du Chevalier de Saint-George;Paris, Île-de-France, France;48.8687702;2.3249778;restaurant français;48.8688;2.325;Paris;75008;;8;centre;
Le Petit Lucas;72.5;4.8;308;9 Place De La Madeleine;Paris, Île-de-France, France;48.8696308;2.3228029;restaurant français;48.8696;2.3228;Paris;75008;;8;centre;
Les Marches;13.0;4.8;3832;5 Rue de la Manutention;Paris, Île-de-France, France;48.8638964;2.2959123;restaurant français;48.8639;2.2959;Paris;75116;;16;peripherie;
La Brigade - Opéra;15.0;4.8;3653;25 Bd des Italiens;Paris, Île-de-France, France;48.8710556;2.3356387;restaurant;48.8711;2.3356;Paris;75002;;2;centre;
L'Antre Amis;36.0;4.8;1636;9 Rue Bouchut;Paris, Île-de-France, France;48.8467683;2.310242;restaurant français;48.8468;2.3102;Paris;75015;;15;intermediaire;
Brocart;15.0;4.8;1672;1 Rue de Maubeuge;Paris, Île-de-France, France;48.8762725;2.34048;restaurant syriens;48.8763;2.3405;Paris;75009;;9;centre;
L'Européen;30.5;4.8;9150;21 bis Bd Diderot;Paris, Île-de-France, France;48.8459367;2.3726735;fruits de mer;48.8459;2.3727;Paris;75012;;12;intermediaire;
brEAThe Restaurant Sushi végétal;30.0;4.8;3120;3 Rue Mandar;Paris, Île-de-France, France;48.8655381;2.3462621;sushis;48.8655;2.3463;Paris;75002;;2;centre;
L'Almanach Montmartre;26.0;4.8;915;35 Rue Ramey;Paris, Île-de-France, France;48.8890556;2.3463113;restaurant;48.8891;2.3463;Paris;75018;;18;peripherie;
Kintaro;15.0;4.8;9854;24 Rue Saint-Augustin;Paris, Île-de-France, France;48.869017;2.3349611;sushis;48.869;2.335;Paris;75002;;2;centre;
Da Long Yi;35.0;4.8;1653;74 Bd de Sébastopol;Paris, Île-de-France, France;48.8648518;2.3520499;restaurant chinois;48.8649;2.352;Paris;75003;;3;centre;
La Ferrandaise table gourmande Gault&Millau 2025;45.0;4.8;1528;8 Rue de Vaugirard;Paris, Île-de-France, France;48.8490648;2.3398735;restaurant français;48.8491;2.3399;Paris;75006;;6;centre;
Apicius;100.0;4.8;1382;20 Rue D'artois;Paris, Île-de-France, France;48.873743;2.307853;restaurant français;48.8737;2.3079;Paris;75008;;8;centre;
Baronne;100.0;4.8;1043;11 Rue Berryer;Paris, Île-de-France, France;48.8753414;2.3036447;restaurant;48.8753;2.3036;Paris;75008;;8;centre;
Le P'tit Breton Denfert;25.0;4.8;687;6 Rue Brézin;Paris, Île-de-France, France;48.831093;2.3288449;desserts;48.8311;2.3288;Paris;75014;;14;intermediaire;
La Canopée;45.0;4.8;1178;14 Rue Jean-Baptiste Pigalle;Paris, Île-de-France, France;48.87868;2.332933;restaurant;48.8787;2.3329;Paris;75009;;9;centre;
PAN;25.0;4.8;704;6 Rue de Paradis;Paris, Île-de-France, France;48.8746051;2.3547001;pub et bar;48.8746;2.3547;Paris;75010;;10;intermediaire;
Féria Café;15.0;4.8;4042;4 Rue du Bourg Tibourg;Paris, Île-de-France, France;48.856825;2.3558486;café;48.8568;2.3558;Paris;75004;;4;centre;
Raviolis Nord Est;15.0;4.8;2440;115 Rue St Denis;Paris, Île-de-France, France;48.8628446;2.3495336;chinois;48.8628;2.3495;Paris;75001;;1;centre;
Le Peloton Café;5.5;4.8;2329;17 Rue du Pont Louis-Philippe;Paris, Île-de-France, France;48.8555452;2.3559075;café;48.8555;2.3559;Paris;75004;;4;centre;
Terminus Nord;34.5;4.8;11254;23 Rue de Dunkerque;Paris, Île-de-France, France;48.8796292;2.3552061;restaurant français;48.8796;2.3552;Paris;75010;;10;intermediaire;
Bistrot Richelieu;30.0;4.8;4687;45 Rue de Richelieu;Paris, Île-de-France, France;48.8662086;2.3370134;restaurant français;48.8662;2.337;Paris;75001;;1;centre;
Restaurant Chez les 4 Frères Bedri;15.0;4.8;1671;38 Rue Louis Blanc;Paris, Île-de-France, France;48.8815441;2.3646668;restaurant;48.8815;2.3647;Paris;75010;;10;intermediaire;
Tavline;36.5;4.8;1291;25 Rue du Roi de Sicile;Paris, Île-de-France, France;48.8564339;2.3575287;restaurant israéliens;48.8564;2.3575;Paris;75004;;4;centre;
Juji-ya;15.0;4.8;2528;46 Rue Sainte-Anne;Paris, Île-de-France, France;48.8674389;2.3361722;sushis;48.8674;2.3362;Paris;75002;;2;centre;
Café Le Quartier Général;25.0;4.8;2738;82 Boulevard Saint Germain;Paris, Île-de-France, France;48.8508361;2.3461227;café;48.8508;2.3461;Paris;75005;;5;centre;
L'Archeste;100.0;4.8;819;79 Rue de la Tour;Paris, Île-de-France, France;48.8617307;2.2780461;restaurant français;48.8617;2.278;Paris;75116;;16;peripherie;
Desgranges;5.5;4.8;404;5 5 Rue Pierre Demours;Paris, Île-de-France, France;48.880004;2.2915223;;48.88;2.2915;Paris;75017;;17;peripherie;
Sacrée Fleur Restaurant - Montmarte;25.5;4.8;7875;50 Rue de Clignancourt;Paris, Île-de-France, France;48.8876187;2.3479882;restaurant;48.8876;2.348;Paris;75018;;18;peripherie;
Restaurant Pages;100.0;4.8;792;4 Rue Auguste Vacquerie;Paris, Île-de-France, France;48.8709186;2.2961518;restaurant français;48.8709;2.2962;Paris;75116;;16;peripherie;
Gast - Paris 1;25.0;4.8;1411;14 Rue Bertin Poirée;Paris, Île-de-France, France;48.8588533;2.3449668;restaurant;48.8589;2.345;Paris;75001;;1;centre;
Costadoro Social Coffee;15.0;4.8;1621;91 Rue de Rivoli;Paris, Île-de-France, France;48.8606327;2.3412597;café géorgien;48.8606;2.3413;Paris;75001;;1;centre;
KFC;15.0;4.8;3999;CC et d'affaire Okabe, 63 Av. de Fontainebleau;Le Kremlin-Bicêtre, Île-de-France, France;48.8111188;2.3622434;fast food;48.8111;2.3622;Le Kremlin-Bicêtre;94270;;;hors_paris;
PITA Opéra;15.0;4.8;948;18 Rue De La Michodière;Paris, Île-de-France, France;48.8703901;2.3349211;restaurant méditerranéens;48.8704;2.3349;Paris;75002;;2;centre;
FRESH NOODLES RESTAURANT;15.0;4.8;1067;60 Rue Rambuteau;Paris, Île-de-France, France;48.8618041;2.351335;restaurant;48.8618;2.3513;Paris;75003;;3;centre;
Les Étoiles;20.0;4.8;3941;61 Rue du Château d'Eau;Paris, Île-de-France, France;48.872467;2.35517;club;48.8725;2.3552;Paris;75010;;10;intermediaire;
Naruto Ramen;15.0;4.8;2348;57 Rue du Faubourg Montmartre;Paris, Île-de-France, France;48.875562;2.3404761;restaurant;48.8756;2.3405;Paris;75009;;9;centre;
Père & Fish;15.0;4.8;5074;67 Rue du Faubourg Poissonnière;Paris, Île-de-France, France;48.875682;2.3481175;fruits de mer;48.8757;2.3481;Paris;75009;;9;centre;
Boulangerie BO&MIE Turbigo;5.5;4.8;7842;18 R. de Turbigo;Paris, Île-de-France, France;48.8640778;2.3504509;café;48.8641;2.3505;Paris;75002;;2;centre;
Bistrot de la Gare;25.0;4.8;2965;1 Rue de Lyon;Paris, Île-de-France, France;48.8458494;2.3721451;restaurant français;48.8458;2.3721;Paris;75012;;12;intermediaire;
Le Cheval d'Or;100.0;4.8;594;21 Rue de la Villette;Paris, Île-de-France, France;48.8757064;2.3873235;restaurant;48.8757;2.3873;Paris;75019;;19;peripherie;
La Crème De Paris Grands-boulevards;15.0;4.8;7934;4 Rue du Faubourg Montmartre;Paris, Île-de-France, France;48.8717113;2.3432751;desserts;48.8717;2.3433;Paris;75009;;9;centre;
Shukery coffee & matcha;5.5;4.8;751;18 Av. de l'Opéra;Paris, Île-de-France, France;48.8655651;2.334734;café;48.8656;2.3347;Paris;75001;;1;centre;
Yatai Ramen Bastille;25.0;4.8;792;22 Rue de la Roquette;Paris, Île-de-France, France;48.8540651;2.3712748;restaurant;48.8541;2.3713;Paris;75011;;11;intermediaire;
L'Assiette;33.5;4.8;1990;181 Rue du Château;Paris, Île-de-France, France;48.833419;2.324069;restaurant français;48.8334;2.3241;Paris;75014;;14;intermediaire;
Hippopotamus Steakhouse;25.0;4.8;6592;12-14 Rue De Rome;Paris, Île-de-France, France;48.8751844;2.3250666;restaurant à viande;48.8752;2.3251;Paris;75008;;8;centre;
Imperial Treasure Fine Chinese Cuisine;100.0;4.8;629;44 Rue de Bassano;Paris, Île-de-France, France;48.8704646;2.2991597;chinois;48.8705;2.2992;Paris;75008;;8;centre;
Les Baux de Paris;25.0;4.8;2710;71 Rue Mouffetard;Paris, Île-de-France, France;48.8423157;2.3499636;restaurant;48.8423;2.35;Paris;75005;;5;centre;
Liquide;70.0;4.8;1298;39 Rue de l'Arbre Sec;Paris, Île-de-France, France;48.8609782;2.342335;restaurant français;48.861;2.3423;Paris;75001;;1;centre;
Alluma;40.5;4.8;553;151 Rue Saint-Maur;Paris, Île-de-France, France;48.8681517;2.3749043;restaurant;48.8682;2.3749;Paris;75011;;11;intermediaire;
Tripletta Latin;15.0;4.8;1333;2 Bis Rue de l'Arbalète;Paris, Île-de-France, France;48.840544;2.3505116;pizzeria;48.8405;2.3505;Paris;75005;;5;centre;
Benihana Paris;100.0;4.8;710;163 Rue Saint-Honoré;Paris, Île-de-France, France;48.863471;2.3348465;restaurant;48.8635;2.3348;Paris;75001;;1;centre;
Auguste;100.0;4.8;1793;54 Rue de Bourgogne;Paris, Île-de-France, France;48.856344;2.316938;restaurant;48.8563;2.3169;Paris;75007;;7;centre;
Yoru Paris 夜;23.5;4.8;4737;62 rue de la roquette;Paris, Île-de-France, France;48.8553021;2.3742622;restaurant;48.8553;2.3743;Paris;75011;;11;intermediaire;
Harper's Paris 15;25.0;4.8;5108;46 Bis Bd du Montparnasse;Paris, Île-de-France, France;48.8445167;2.3211585;restaurant;48.8445;2.3212;Paris;75015;;15;intermediaire;
TI AMO - PLACE D'ITALIE;15.0;4.8;2971;27 Bd Auguste Blanqui;Paris, Île-de-France, France;48.8301035;2.3525404;restaurant;48.8301;2.3525;Paris;75013;;13;intermediaire;
Table Penja;75.0;4.8;126;2 Rue Sédillot;Paris, Île-de-France, France;48.859309;2.3012964;restaurant;48.8593;2.3013;Paris;75007;;7;centre;
Le 975 - Restaurant Paris 18;25.0;4.8;2006;185 rue Marcadet, 75018;Paris, Île-de-France, France;48.89159794;2.33535647;restaurant français;48.8916;2.3354;Paris;75018;;18;peripherie;
Mangez et cassez-vous;5.5;4.8;4153;39 Rue Taitbout;Paris, Île-de-France, France;48.8741307;2.3352254;restaurant;48.8741;2.3352;Paris;75009;;9;centre;
Voyage Samaritaine;32.0;4.8;1382;9 Rue De La Monnaie;Paris, Île-de-France, France;48.8586985;2.3420924;restaurant;48.8587;2.3421;Paris;75001;;1;centre;
Alléno Paris - Yannick Alléno;100.0;4.8;1405;8 Av. Dutuit;Paris, Île-de-France, France;48.8661356;2.3163359;restaurant français;48.8661;2.3163;Paris;75008;;8;centre;
KFC Paris Convention;15.0;4.8;5361;349 Rue de Vaugirard;Paris, Île-de-France, France;48.8370179;2.2962831;fast food;48.837;2.2963;Paris;75015;;15;intermediaire;
KUBRI;32.5;4.8;1449;108 Rue Amelot;Paris, Île-de-France, France;48.86305;2.3673334;restaurant;48.863;2.3673;Paris;75011;;11;intermediaire;
Le Bistro des Galopins;15.0;4.8;1757;66 Rue de Clichy;Paris, Île-de-France, France;48.8819707;2.3283085;pub et bar;48.882;2.3283;Paris;75009;;9;centre;
La Machine du Moulin Rouge;25.0;4.8;1405;90 Bd de Clichy;Paris, Île-de-France, France;48.8841316;2.3321191;club;48.8841;2.3321;Paris;75018;;18;peripherie;
Terres de Café Paris Saint-Honoré;5.5;4.8;1240;150 Rue Saint-Honoré;Paris, Île-de-France, France;48.8620039;2.3403462;café;48.862;2.3403;Paris;75001;;1;centre;
Aux Crus de Bourgogne;40.5;4.8;1934;3 Rue Bachaumont;Paris, Île-de-France, France;48.8658261;2.3465718;restaurant français;48.8658;2.3466;Paris;75002;;2;centre;
L'Ardoise;42.0;4.8;2087;28 Rue du Mont Thabor;Paris, Île-de-France, France;48.8663663;2.326915;restaurant français;48.8664;2.3269;Paris;75001;;1;centre;
Les Cuivres - Restaurant Paris 11;30.0;4.8;2423;68 Av. de la République;Paris, Île-de-France, France;48.8644777;2.3776096;restaurant français;48.8645;2.3776;Paris;75011;;11;intermediaire;
Chamas Tacos Paris 19;15.0;4.8;4475;99 Avenue Jean Jaurès;Paris, Île-de-France, France;48.8856144;2.3802471;restaurant;48.8856;2.3802;Paris;75019;;19;peripherie;
L'As du Fallafel;15.0;4.8;23427;34 Rue des Rosiers;Paris, Île-de-France, France;48.8574067;2.3591962;restaurant;48.8574;2.3592;Paris;75004;;4;centre;
Mandarin de Choisy;15.0;4.8;1594;135 Rue de Tolbiac;Paris, Île-de-France, France;48.8259957;2.3596975;restaurant;48.826;2.3597;Paris;75013;;13;intermediaire;
Table Bruno Verjus;100.0;4.8;1248;3 R. de Prague;Paris, Île-de-France, France;48.8488016;2.3758487;restaurant français;48.8488;2.3758;Paris;75012;;12;intermediaire;
Le Carolus;15.0;4.8;3203;130 Ter Bd de Clichy;Paris, Île-de-France, France;48.8844801;2.3288238;pub et bar;48.8845;2.3288;Paris;75018;;18;peripherie;
Le Marais Restaurant Paris;25.0;4.8;2308;47 Rue de Turbigo;Paris, Île-de-France, France;48.865138;2.3540023;restaurant;48.8651;2.354;Paris;75003;;3;centre;
PNY;25.0;4.8;3612;24 Rue Pierre Fontaine;Paris, Île-de-France, France;48.8818969;2.3341118;fast food;48.8819;2.3341;Paris;75009;;9;centre;
Old Shalimar;15.0;4.8;2000;92 Pass. Brady;Paris, Île-de-France, France;48.871542;2.3541425;restaurant indiens;48.8715;2.3541;Paris;75010;;10;intermediaire;
Lyoom Cantine - restaurant traditionnel Tunisien;20.0;4.8;1120;70 Rue Jean-Pierre Timbaud;Paris, Île-de-France, France;48.866383;2.3727926;restaurant tunisiens;48.8664;2.3728;Paris;75011;;11;intermediaire;
Guefen;100.0;4.8;264;212 bis Rue de Charenton;Paris, Île-de-France, France;48.8667321;2.3591601;restaurant cacher;48.8667;2.3592;Paris;75003;;3;centre;
Restaurant Quelque part... Les abysses;100.0;4.8;565;1 Rue Ambroise Thomas;Paris, Île-de-France, France;48.8742334;2.3471587;restaurant français;48.8742;2.3472;Paris;75009;;9;centre;
Les Jardins Contini;25.0;4.8;3645;49 Av. du Général Leclerc;Paris, Île-de-France, France;48.8298027;2.328928;restaurant;48.8298;2.3289;Paris;75014;;14;intermediaire;
ROSEMONDE BY PATROL;25.0;4.8;1953;2 Pl. Edmond Rostand;Paris, Île-de-France, France;48.8476857;2.3405928;restaurant;48.8477;2.3406;Paris;75006;;6;centre;
Ploc;25.0;4.8;175;17 Rue Saint-Blaise 15, 15;Paris, Île-de-France, France;48.8596368;2.4050611;pub et bar;48.8596;2.4051;Paris;75020;;20;peripherie;
La Fontaine Gaillon;100.0;4.8;1302;1 Rue de la Michodière;Paris, Île-de-France, France;48.869092;2.334237;restaurant français;48.8691;2.3342;Paris;75002;;2;centre;
Truffes Folies 8 Ème;34.5;4.8;4466;48 Rue de Berri;Paris, Île-de-France, France;48.8744586;2.3080634;restaurant;48.8745;2.3081;Paris;75008;;8;centre;
Le Servan;65.0;4.8;1664;32 Rue Saint-Maur;Paris, Île-de-France, France;48.8610156;2.3814506;restaurant;48.861;2.3815;Paris;75011;;11;intermediaire;
Sushi Yoshinaga;100.0;4.8;144;27 Rue du 4 septembre;Paris, Île-de-France, France;48.8697398;2.3349676;sushis;48.8697;2.335;Paris;75002;;2;centre;
Violetta Et Alfredo - Salon De Thé;25.0;4.8;3700;30 Rue de Trévise;Paris, Île-de-France, France;48.8748439;2.3455807;desserts;48.8748;2.3456;Paris;75009;;9;centre;
Tomy & Co;100.0;4.8;1777;22 Rue Surcouf;Paris, Île-de-France, France;48.860531;2.309419;restaurant français;48.8605;2.3094;Paris;75007;;7;centre;
Restaurant Gaya;100.0;4.8;1175;6 Rue de Saint-Simon;Paris, Île-de-France, France;48.856578;2.323987;restaurant;48.8566;2.324;Paris;75007;;7;centre;
Hippopotamus Steakhouse;25.0;4.8;3916;5 Boulevard Des Batignolles;Paris, Île-de-France, France;48.8830528;2.3264666;restaurant à viande;48.8831;2.3265;Paris;75008;;8;centre;
Les Enfants Rouges;45.0;4.8;2128;9 Rue de Beauce;Paris, Île-de-France, France;48.863083;2.3612283;restaurant;48.8631;2.3612;Paris;75003;;3;centre;
Ristorante l'Angelina;25.0;4.8;1314;61 Av. de France;Paris, Île-de-France, France;48.8271781;2.3798061;restaurant italiens;48.8272;2.3798;Paris;75013;;13;intermediaire;
Café Oz Denfert - The Australian Bar;20.0;4.8;11024;3, place Denfert-Rochereau;Paris, Île-de-France, France;48.8332778;2.3339114;café;48.8333;2.3339;Paris;75014;;14;intermediaire;
SOBERANO;25.0;4.8;864;14 Rue de la Roquette;Paris, Île-de-France, France;48.8536369;2.3708938;restaurant;48.8536;2.3709;Paris;75011;;11;intermediaire;
Auberge Bressane;25.5;4.8;3125;16 Av. de la Motte-Picquet;Paris, Île-de-France, France;48.856537;2.308509;pub et bar;48.8565;2.3085;Paris;75007;;7;centre;
Les Parigots;25.0;4.8;2358;5 rue du Château d'Eau;Paris, Île-de-France, France;48.8691903;2.3618486;restaurant;48.8692;2.3618;Paris;75010;;10;intermediaire;
Green Farmer's Paris;15.0;4.8;1446;49 Bd de Clichy;Paris, Île-de-France, France;48.8831396;2.334001;végétarien;48.8831;2.334;Paris;75009;;9;centre;
Qui plume la lune;100.0;4.8;1800;50 Rue Amelot;Paris, Île-de-France, France;48.8590381;2.3684167;restaurant français;48.859;2.3684;Paris;75011;;11;intermediaire;
Le P'tit Breton | Opéra;25.0;4.8;2102;12 Rue de Port-Mahon;Paris, Île-de-France, France;48.869886;2.3340356;desserts;48.8699;2.334;Paris;75002;;2;centre;
Le 17.45 Paris Ramey - Planches à composer;25.0;4.8;734;54 Rue Ramey;Paris, Île-de-France, France;48.8904838;2.3456747;restaurant français;48.8905;2.3457;Paris;75018;;18;peripherie;
DéKà;25.0;4.8;812;4 Rue Hermel;Paris, Île-de-France, France;48.8897715;2.3441833;café;48.8898;2.3442;Paris;75018;;18;peripherie;
BISTROT 20 / LE VINGT;25.0;4.8;2918;20 Rue Saint-Séverin;Paris, Île-de-France, France;48.852454;2.3452492;restaurant français;48.8525;2.3452;Paris;75005;;5;centre;
Papilla Brochant;25.0;4.8;2048;127 Av. de Clichy;Paris, Île-de-France, France;48.8904241;2.320199;restaurant;48.8904;2.3202;Paris;75017;;17;peripherie;
Bowly Wood;15.0;4.8;1258;3 Rue Vignon;Paris, Île-de-France, France;48.8701286;2.3258597;restaurant;48.8701;2.3259;Paris;75008;;8;centre;
Zeyer;32.0;4.8;4368;62, Rue d'Alesia;Paris, Île-de-France, France;48.8280963;2.3262626;restaurant;48.8281;2.3263;Paris;75014;;14;intermediaire;
